"well_name","ReportDate","WellType","Vol_Liq","Vol_Gas"
"13-18",2020-11-01 00:00:00.000,"4",193355,0
"13-18",2020-12-01 00:00:00.000,"4",199012,0
"13-18",2021-01-01 00:00:00.000,"4",214635,0
"13-18",2021-02-01 00:00:00.000,"4",185936,0
"13-18",2021-03-01 00:00:00.000,"4",214329,0
"13-18",2021-04-01 00:00:00.000,"4",203700,0
"13-18",2021-05-01 00:00:00.000,"4",213063,0
"13-18",2021-06-01 00:00:00.000,"4",195967,0
"13-18",2021-07-01 00:00:00.000,"4",198560,0
"13-18",2021-08-01 00:00:00.000,"4",193877,0
"13-18",2021-09-01 00:00:00.000,"4",191473,0
"13-18",2021-10-01 00:00:00.000,"4",140666,0
"13-18",2021-11-01 00:00:00.000,"4",141104,0
"13-18",2021-12-01 00:00:00.000,"4",88849,0
"13-18",2022-01-01 00:00:00.000,"4",110151,0
"13-18",2022-02-01 00:00:00.000,"4",102483,0
"13-18",2022-03-01 00:00:00.000,"4",86258,0
"13-18",2022-04-01 00:00:00.000,"4",46759,0
"13-18",2022-05-01 00:00:00.000,"4",43479,0
"13-18",2022-06-01 00:00:00.000,"4",46194,0
"13-18",2022-07-01 00:00:00.000,"4",67085,0
"13-18",2022-08-01 00:00:00.000,"4",50695,0
"13-18",2022-09-01 00:00:00.000,"4",52385,0
"13-18",2022-10-01 00:00:00.000,"4",65419,0
"13-18",2022-11-01 00:00:00.000,"4",76027,0
"13-18",2022-12-01 00:00:00.000,"4",75983,0
"13-18",2023-01-01 00:00:00.000,"4",77943,0
"13-18",2023-02-01 00:00:00.000,"4",65977,0
"13-18",2023-03-01 00:00:00.000,"4",84439,0
"13-18",2023-04-01 00:00:00.000,"4",82737,0
"13-18",2023-05-01 00:00:00.000,"4",94166,0
"13-18",2023-06-01 00:00:00.000,"4",82574,0
"13-18",2023-07-01 00:00:00.000,"4",149699,0
"13-18",2023-08-01 00:00:00.000,"4",59069,0
"13-18",2023-09-01 00:00:00.000,"4",68971,0
"13-18",2023-10-01 00:00:00.000,"4",99960,0
"13-18",2023-11-01 00:00:00.000,"4",86216,0
"13-18",2023-12-01 00:00:00.000,"4",96149,0
"13-18",2024-01-01 00:00:00.000,"4",94693,0
"13-18",2024-02-01 00:00:00.000,"4",123289,0
"13-18",2024-03-01 00:00:00.000,"4",174290,0
S-11,1986-08-01 00:00:00.000,"4",194522,0
S-11,1992-11-01 00:00:00.000,"4",371706,0
S-11,1993-09-01 00:00:00.000,"4",547085,0
S-11,1986-09-01 00:00:00.000,"4",247216,0
S-11,1986-02-01 00:00:00.000,"4",299389,0
S-11,1989-05-01 00:00:00.000,"4",196947,0
S-11,1991-06-01 00:00:00.000,"4",473346,0
S-11,1996-08-01 00:00:00.000,"4",0,439760
S-11,1988-02-01 00:00:00.000,"4",36474,126150
S-11,1990-04-01 00:00:00.000,"4",0,555018
S-11,1994-02-01 00:00:00.000,"4",260484,0
S-11,1998-04-01 00:00:00.000,"4",0,0
S-11,1988-06-01 00:00:00.000,"4",203078,0
S-11,1997-08-01 00:00:00.000,"4",222639,0
S-11,1995-08-01 00:00:00.000,"4",373503,0
S-11,1987-12-01 00:00:00.000,"4",208773,0
S-11,1992-03-01 00:00:00.000,"4",464424,0
S-11,1998-07-01 00:00:00.000,"4",0,0
S-11,1991-01-01 00:00:00.000,"4",383466,0
S-11,1992-02-01 00:00:00.000,"4",356394,0
S-11,1993-11-01 00:00:00.000,"4",610176,0
S-11,1996-02-01 00:00:00.000,"4",108058,0
S-11,1994-12-01 00:00:00.000,"4",281221,0
S-11,1997-11-01 00:00:00.000,"4",216598,0
S-11,1996-10-01 00:00:00.000,"4",74894,706076
S-11,1992-01-01 00:00:00.000,"4",139774,586394
S-11,1990-09-01 00:00:00.000,"4",102154,290693
S-11,1996-04-01 00:00:00.000,"4",182349,0
S-11,1989-09-01 00:00:00.000,"4",0,348557
S-11,1995-11-01 00:00:00.000,"4",322552,0
S-11,1996-11-01 00:00:00.000,"4",195799,0
S-11,1996-07-01 00:00:00.000,"4",0,212952
S-11,1986-11-01 00:00:00.000,"4",260159,0
S-11,1998-11-01 00:00:00.000,"4",62092,0
S-11,1995-01-01 00:00:00.000,"4",66555,370345
S-11,1989-07-01 00:00:00.000,"4",233334,41768
S-11,1993-12-01 00:00:00.000,"4",572853,0
S-11,1986-12-01 00:00:00.000,"4",268401,0
S-11,1989-03-01 00:00:00.000,"4",0,333755
S-11,1990-10-01 00:00:00.000,"4",0,715102
S-11,1991-04-01 00:00:00.000,"4",0,622121
S-11,1988-05-01 00:00:00.000,"4",139104,0
S-11,1986-03-01 00:00:00.000,"4",321114,0
S-11,1993-03-01 00:00:00.000,"4",618746,0
S-11,1985-01-01 00:00:00.000,"4",234991,0
S-11,1991-10-01 00:00:00.000,"4",295768,0
S-11,1985-02-01 00:00:00.000,"4",239686,0
S-11,1987-01-01 00:00:00.000,"4",287083,0
S-11,1995-10-01 00:00:00.000,"4",335013,0
S-11,1991-05-01 00:00:00.000,"4",467029,0
S-11,1995-09-01 00:00:00.000,"4",318239,0
S-11,1986-04-01 00:00:00.000,"4",340250,0
S-11,1984-11-01 00:00:00.000,"4",212400,0
S-11,1994-01-01 00:00:00.000,"4",380208,0
S-11,1985-04-01 00:00:00.000,"4",235197,0
S-11,1994-04-01 00:00:00.000,"4",403363,0
S-11,1989-01-01 00:00:00.000,"4",172365,0
S-11,1986-07-01 00:00:00.000,"4",186017,0
S-11,1995-06-01 00:00:00.000,"4",219556,0
S-11,1997-12-01 00:00:00.000,"4",0,0
S-11,1990-02-01 00:00:00.000,"4",77882,0
S-11,1991-02-01 00:00:00.000,"4",300415,0
S-11,1990-07-01 00:00:00.000,"4",179609,0
S-11,1995-03-01 00:00:00.000,"4",145671,0
S-11,1998-06-01 00:00:00.000,"4",0,0
S-11,1985-03-01 00:00:00.000,"4",247036,0
S-11,1987-07-01 00:00:00.000,"4",201524,169106
S-11,1996-09-01 00:00:00.000,"4",0,811088
S-11,1987-10-01 00:00:00.000,"4",175337,100847
S-11,1989-10-01 00:00:00.000,"4",0,305676
S-11,1988-03-01 00:00:00.000,"4",47183,0
S-11,1992-08-01 00:00:00.000,"4",0,880868
S-11,1993-08-01 00:00:00.000,"4",0,548566
S-11,1990-12-01 00:00:00.000,"4",463378,0
S-11,1988-10-01 00:00:00.000,"4",119509,82904
S-11,1996-12-01 00:00:00.000,"4",144987,0
S-11,1994-05-01 00:00:00.000,"4",407206,0
S-11,1992-05-01 00:00:00.000,"4",307447,0
S-11,1995-05-01 00:00:00.000,"4",213299,0
S-11,1984-09-01 00:00:00.000,"4",124699,0
S-11,1997-02-01 00:00:00.000,"4",58389,324314
S-11,1989-04-01 00:00:00.000,"4",152889,144638
S-11,1994-10-01 00:00:00.000,"4",461065,0
S-11,1985-05-01 00:00:00.000,"4",262315,0
S-11,1994-08-01 00:00:00.000,"4",446769,0
S-11,1997-01-01 00:00:00.000,"4",184643,0
S-11,1990-11-01 00:00:00.000,"4",300605,194199
S-11,1996-01-01 00:00:00.000,"4",268281,0
S-11,1997-10-01 00:00:00.000,"4",207719,0
S-11,1991-07-01 00:00:00.000,"4",405142,0
S-11,1986-06-01 00:00:00.000,"4",282108,0
S-11,1997-07-01 00:00:00.000,"4",181603,0
S-11,1992-06-01 00:00:00.000,"4",385708,0
S-11,1985-07-01 00:00:00.000,"4",138949,0
S-11,1987-05-01 00:00:00.000,"4",296167,0
S-11,1988-12-01 00:00:00.000,"4",239210,0
S-11,1990-01-01 00:00:00.000,"4",1,0
S-11,1998-05-01 00:00:00.000,"4",0,0
S-11,1988-07-01 00:00:00.000,"4",170019,165646
S-11,1995-07-01 00:00:00.000,"4",332060,0
S-11,1997-06-01 00:00:00.000,"4",75767,0
S-11,1990-06-01 00:00:00.000,"4",162676,0
S-11,1989-11-01 00:00:00.000,"4",22880,296665
S-11,1985-11-01 00:00:00.000,"4",41956,0
S-11,1992-09-01 00:00:00.000,"4",384267,27117
S-11,1989-08-01 00:00:00.000,"4",0,427447
S-11,1997-05-01 00:00:00.000,"4",70720,0
S-11,1986-01-01 00:00:00.000,"4",178818,0
S-11,1992-07-01 00:00:00.000,"4",349800,41089
S-11,1995-04-01 00:00:00.000,"4",169358,0
S-11,1994-11-01 00:00:00.000,"4",388670,0
S-11,1997-03-01 00:00:00.000,"4",50618,310163
S-11,1993-10-01 00:00:00.000,"4",684308,0
S-11,1988-09-01 00:00:00.000,"4",0,201115
S-11,1989-12-01 00:00:00.000,"4",0,0
S-11,1994-07-01 00:00:00.000,"4",277706,169928
S-11,1987-11-01 00:00:00.000,"4",187171,0
S-11,1986-05-01 00:00:00.000,"4",287119,0
S-11,1988-04-01 00:00:00.000,"4",43269,0
S-11,1985-06-01 00:00:00.000,"4",183413,0
S-11,1987-04-01 00:00:00.000,"4",280543,0
S-11,1984-10-01 00:00:00.000,"4",225840,0
S-11,1994-06-01 00:00:00.000,"4",158254,501918
S-11,1990-05-01 00:00:00.000,"4",22457,556712
S-11,1993-06-01 00:00:00.000,"4",647376,0
S-11,1984-12-01 00:00:00.000,"4",252879,0
S-11,1987-08-01 00:00:00.000,"4",8500,784002
S-11,1988-08-01 00:00:00.000,"4",0,260466
S-11,1990-08-01 00:00:00.000,"4",142078,0
S-11,1985-12-01 00:00:00.000,"4",164284,0
S-11,1994-03-01 00:00:00.000,"4",294406,0
S-11,1988-01-01 00:00:00.000,"4",115782,0
S-11,1985-08-01 00:00:00.000,"4",140062,0
S-11,1989-06-01 00:00:00.000,"4",251617,0
S-11,1996-05-01 00:00:00.000,"4",249902,0
S-11,1986-10-01 00:00:00.000,"4",265000,0
S-11,1994-09-01 00:00:00.000,"4",365350,0
S-11,1991-03-01 00:00:00.000,"4",47190,524003
S-11,1991-09-01 00:00:00.000,"4",403822,0
S-11,1993-05-01 00:00:00.000,"4",604088,0
S-11,1992-12-01 00:00:00.000,"4",0,0
S-11,1984-08-01 00:00:00.000,"4",27301,0
S-11,1987-06-01 00:00:00.000,"4",294285,0
S-11,1985-10-01 00:00:00.000,"4",111593,0
S-11,1993-02-01 00:00:00.000,"4",654654,0
S-11,1998-03-01 00:00:00.000,"4",0,0
S-11,1997-04-01 00:00:00.000,"4",103120,0
S-11,1995-12-01 00:00:00.000,"4",269092,0
S-11,1991-12-01 00:00:00.000,"4",158206,546411
S-11,1993-01-01 00:00:00.000,"4",162096,0
S-11,1995-02-01 00:00:00.000,"4",39664,428581
S-11,1988-11-01 00:00:00.000,"4",213287,0
S-11,1991-11-01 00:00:00.000,"4",285954,0
S-11,1998-08-01 00:00:00.000,"4",25805,0
S-11,1991-08-01 00:00:00.000,"4",419320,0
S-11,1987-03-01 00:00:00.000,"4",309534,0
S-11,1993-07-01 00:00:00.000,"4",128208,452589
S-11,1987-02-01 00:00:00.000,"4",282121,0
S-11,1997-09-01 00:00:00.000,"4",215714,76025
S-11,1998-09-01 00:00:00.000,"4",206593,0
S-11,1998-10-01 00:00:00.000,"4",177837,0
S-11,1998-02-01 00:00:00.000,"4",0,0
S-11,1989-02-01 00:00:00.000,"4",4824,226194
S-11,1996-06-01 00:00:00.000,"4",195306,253
S-11,1985-09-01 00:00:00.000,"4",123588,0
S-11,1993-04-01 00:00:00.000,"4",664923,0
S-11,1990-03-01 00:00:00.000,"4",275442,100727
S-11,1996-03-01 00:00:00.000,"4",148615,0
S-11,1998-01-01 00:00:00.000,"4",0,0
S-11,1992-10-01 00:00:00.000,"4",460385,0
S-11,1987-09-01 00:00:00.000,"4",230931,0
S-11,1992-04-01 00:00:00.000,"4",448246,0
T-07,2000-04-01 00:00:00.000,"4",0,0
T-07,2000-01-01 00:00:00.000,"4",0,0
T-07,1992-12-01 00:00:00.000,"4",520769,0
T-07,1999-11-01 00:00:00.000,"4",0,0
T-07,2000-02-01 00:00:00.000,"4",0,0
T-07,1988-06-01 00:00:00.000,"4",179356,0
T-07,1988-11-01 00:00:00.000,"4",204967,0
T-07,1986-12-01 00:00:00.000,"4",384910,0
T-07,1997-03-01 00:00:00.000,"4",465600,0
T-07,1991-02-01 00:00:00.000,"4",102360,0
T-07,1995-06-01 00:00:00.000,"4",460280,0
T-07,1995-11-01 00:00:00.000,"4",395475,0
T-07,1987-06-01 00:00:00.000,"4",317208,0
T-07,1994-11-01 00:00:00.000,"4",279300,0
T-07,1998-03-01 00:00:00.000,"4",186400,0
T-07,1988-02-01 00:00:00.000,"4",187040,0
T-07,2000-06-01 00:00:00.000,"4",0,0
T-07,1999-12-01 00:00:00.000,"4",0,0
T-07,1997-12-01 00:00:00.000,"4",131900,0
T-07,1987-10-01 00:00:00.000,"4",304932,0
T-07,1998-04-01 00:00:00.000,"4",102000,0
T-07,1988-04-01 00:00:00.000,"4",83277,0
T-07,2001-06-01 00:00:00.000,"4",0,0
T-07,1989-02-01 00:00:00.000,"4",223628,0
T-07,1991-10-01 00:00:00.000,"4",60937,0
T-07,1992-04-01 00:00:00.000,"4",135272,0
T-07,1988-01-01 00:00:00.000,"4",246744,0
T-07,1992-02-01 00:00:00.000,"4",105754,0
T-07,1991-07-01 00:00:00.000,"4",199854,0
T-07,1992-07-01 00:00:00.000,"4",161355,0
T-07,1999-03-01 00:00:00.000,"4",54000,0
T-07,1998-05-01 00:00:00.000,"4",82700,0
T-07,1997-02-01 00:00:00.000,"4",386850,0
T-07,2000-08-01 00:00:00.000,"4",0,0
T-07,1991-08-01 00:00:00.000,"4",184555,0
T-07,1989-03-01 00:00:00.000,"4",208041,0
T-07,1997-09-01 00:00:00.000,"4",407400,0
T-07,1990-09-01 00:00:00.000,"4",59499,0
T-07,1998-10-01 00:00:00.000,"4",90800,0
T-07,1994-03-01 00:00:00.000,"4",291834,0
T-07,2002-04-01 00:00:00.000,"4",0,0
T-07,1995-10-01 00:00:00.000,"4",320038,0
T-07,1986-08-01 00:00:00.000,"4",260,0
T-07,1991-12-01 00:00:00.000,"4",73735,0
T-07,2001-07-01 00:00:00.000,"4",0,0
T-07,2001-12-01 00:00:00.000,"4",0,0
T-07,1990-04-01 00:00:00.000,"4",89710,0
T-07,1999-06-01 00:00:00.000,"4",63100,0
T-07,1986-11-01 00:00:00.000,"4",369634,0
T-07,1993-08-01 00:00:00.000,"4",347549,0
T-07,2002-05-01 00:00:00.000,"4",0,0
T-07,2002-06-01 00:00:00.000,"4",0,0
T-07,2002-07-01 00:00:00.000,"4",0,0
T-07,1996-02-01 00:00:00.000,"4",380131,0
T-07,2001-03-01 00:00:00.000,"4",0,0
T-07,1995-08-01 00:00:00.000,"4",139613,0
T-07,1992-10-01 00:00:00.000,"4",518470,0
T-07,2001-10-01 00:00:00.000,"4",0,0
T-07,1992-06-01 00:00:00.000,"4",154417,0
T-07,1993-06-01 00:00:00.000,"4",353730,0
T-07,1994-06-01 00:00:00.000,"4",301731,0
T-07,2000-11-01 00:00:00.000,"4",0,0
T-07,2002-02-01 00:00:00.000,"4",0,0
T-07,1993-05-01 00:00:00.000,"4",413086,0
T-07,1991-01-01 00:00:00.000,"4",107916,0
T-07,1989-01-01 00:00:00.000,"4",215147,0
T-07,1996-05-01 00:00:00.000,"4",242300,0
T-07,1998-01-01 00:00:00.000,"4",113450,0
T-07,1990-06-01 00:00:00.000,"4",113729,0
T-07,1993-01-01 00:00:00.000,"4",550764,0
T-07,1989-08-01 00:00:00.000,"4",223905,0
T-07,1994-05-01 00:00:00.000,"4",411698,0
T-07,1994-07-01 00:00:00.000,"4",226999,0
T-07,1998-09-01 00:00:00.000,"4",73100,0
T-07,1987-09-01 00:00:00.000,"4",277686,0
T-07,1987-11-01 00:00:00.000,"4",279842,0
T-07,1992-09-01 00:00:00.000,"4",367685,0
T-07,1996-09-01 00:00:00.000,"4",380880,0
T-07,1997-01-01 00:00:00.000,"4",510506,0
T-07,1995-09-01 00:00:00.000,"4",315995,0
T-07,1997-06-01 00:00:00.000,"4",420200,0
T-07,1991-05-01 00:00:00.000,"4",104685,0
T-07,1992-11-01 00:00:00.000,"4",509692,0
T-07,1999-10-01 00:00:00.000,"4",0,0
T-07,1991-04-01 00:00:00.000,"4",119270,0
T-07,1995-03-01 00:00:00.000,"4",40070,0
T-07,1993-07-01 00:00:00.000,"4",309939,0
T-07,1998-07-01 00:00:00.000,"4",80200,0
T-07,1990-11-01 00:00:00.000,"4",188730,0
T-07,1986-09-01 00:00:00.000,"4",29385,0
T-07,1996-03-01 00:00:00.000,"4",352250,0
T-07,1996-12-01 00:00:00.000,"4",328945,0
T-07,1994-01-01 00:00:00.000,"4",541759,0
T-07,1997-05-01 00:00:00.000,"4",451200,0
T-07,2001-05-01 00:00:00.000,"4",0,0
T-07,1999-08-01 00:00:00.000,"4",0,0
T-07,1996-06-01 00:00:00.000,"4",376496,0
T-07,1989-04-01 00:00:00.000,"4",228927,0
T-07,1993-09-01 00:00:00.000,"4",395475,0
T-07,1989-05-01 00:00:00.000,"4",246281,0
T-07,2001-02-01 00:00:00.000,"4",0,0
T-07,2000-12-01 00:00:00.000,"4",0,0
T-07,1993-11-01 00:00:00.000,"4",506300,0
T-07,1996-10-01 00:00:00.000,"4",225373,0
T-07,1995-07-01 00:00:00.000,"4",291301,0
T-07,1990-08-01 00:00:00.000,"4",40309,0
T-07,1996-04-01 00:00:00.000,"4",382330,0
T-07,1997-10-01 00:00:00.000,"4",376000,0
T-07,1997-08-01 00:00:00.000,"4",395700,0
T-07,1990-12-01 00:00:00.000,"4",189713,0
T-07,1991-11-01 00:00:00.000,"4",62368,0
T-07,1995-01-01 00:00:00.000,"4",43500,0
T-07,1990-07-01 00:00:00.000,"4",141112,0
T-07,1990-05-01 00:00:00.000,"4",81551,0
T-07,1993-10-01 00:00:00.000,"4",497954,0
T-07,1996-11-01 00:00:00.000,"4",297149,0
T-07,1994-10-01 00:00:00.000,"4",407826,0
T-07,1988-09-01 00:00:00.000,"4",198050,0
T-07,1986-10-01 00:00:00.000,"4",326832,0
T-07,2001-08-01 00:00:00.000,"4",0,0
T-07,1992-01-01 00:00:00.000,"4",67941,0
T-07,2001-09-01 00:00:00.000,"4",0,0
T-07,1999-09-01 00:00:00.000,"4",0,0
T-07,2001-11-01 00:00:00.000,"4",0,0
T-07,2000-03-01 00:00:00.000,"4",0,0
T-07,1999-01-01 00:00:00.000,"4",62000,0
T-07,1997-07-01 00:00:00.000,"4",438600,0
T-07,1995-05-01 00:00:00.000,"4",126540,0
T-07,1997-11-01 00:00:00.000,"4",180944,0
T-07,1993-04-01 00:00:00.000,"4",177543,0
T-07,1994-04-01 00:00:00.000,"4",368690,0
T-07,1994-12-01 00:00:00.000,"4",107900,0
T-07,1990-01-01 00:00:00.000,"4",0,0
T-07,1995-04-01 00:00:00.000,"4",46181,0
T-07,1994-08-01 00:00:00.000,"4",274548,0
T-07,2000-05-01 00:00:00.000,"4",0,0
T-07,2001-04-01 00:00:00.000,"4",0,0
T-07,2002-03-01 00:00:00.000,"4",0,0
T-07,1988-07-01 00:00:00.000,"4",180506,0
T-07,1999-05-01 00:00:00.000,"4",61200,0
T-07,1998-02-01 00:00:00.000,"4",176320,0
T-07,1999-02-01 00:00:00.000,"4",56000,0
T-07,1989-10-01 00:00:00.000,"4",73949,0
T-07,1987-05-01 00:00:00.000,"4",276471,0
T-07,1988-12-01 00:00:00.000,"4",209607,0
T-07,1989-12-01 00:00:00.000,"4",0,0
T-07,1988-05-01 00:00:00.000,"4",92317,0
T-07,1992-08-01 00:00:00.000,"4",164662,0
T-07,1990-03-01 00:00:00.000,"4",91263,0
T-07,2000-09-01 00:00:00.000,"4",0,0
T-07,1999-07-01 00:00:00.000,"4",4000,0
T-07,1989-09-01 00:00:00.000,"4",164386,0
T-07,1987-02-01 00:00:00.000,"4",379329,0
T-07,1987-03-01 00:00:00.000,"4",380162,0
T-07,1990-02-01 00:00:00.000,"4",69054,0
T-07,1988-08-01 00:00:00.000,"4",211011,0
T-07,1987-12-01 00:00:00.000,"4",262739,0
T-07,2000-07-01 00:00:00.000,"4",0,0
T-07,1995-12-01 00:00:00.000,"4",375209,0
T-07,1989-07-01 00:00:00.000,"4",342578,0
T-07,1997-04-01 00:00:00.000,"4",444260,0
T-07,1994-02-01 00:00:00.000,"4",497037,0
T-07,1995-02-01 00:00:00.000,"4",43300,0
T-07,1991-03-01 00:00:00.000,"4",71308,0
T-07,1992-03-01 00:00:00.000,"4",154686,0
T-07,1991-09-01 00:00:00.000,"4",103899,0
T-07,1987-04-01 00:00:00.000,"4",347025,0
T-07,1998-12-01 00:00:00.000,"4",62500,0
T-07,1987-07-01 00:00:00.000,"4",230305,0
T-07,1993-03-01 00:00:00.000,"4",127931,0
T-07,1988-03-01 00:00:00.000,"4",186402,0
T-07,1992-05-01 00:00:00.000,"4",140922,0
T-07,2002-01-01 00:00:00.000,"4",0,0
T-07,1991-06-01 00:00:00.000,"4",157482,0
T-07,1996-01-01 00:00:00.000,"4",387678,0
T-07,1987-01-01 00:00:00.000,"4",405229,0
T-07,1996-08-01 00:00:00.000,"4",539485,0
T-07,1994-09-01 00:00:00.000,"4",258630,0
T-07,1999-04-01 00:00:00.000,"4",60000,0
T-07,1989-06-01 00:00:00.000,"4",269502,0
T-07,2001-01-01 00:00:00.000,"4",0,0
T-07,1993-12-01 00:00:00.000,"4",539873,0
T-07,1998-11-01 00:00:00.000,"4",60200,0
T-07,1996-07-01 00:00:00.000,"4",390529,0
T-07,2000-10-01 00:00:00.000,"4",0,0
T-07,1989-11-01 00:00:00.000,"4",0,0
T-07,1990-10-01 00:00:00.000,"4",223632,0
T-07,1988-10-01 00:00:00.000,"4",188315,0
T-07,1998-08-01 00:00:00.000,"4",90100,0
T-07,1987-08-01 00:00:00.000,"4",289953,0
T-07,1998-06-01 00:00:00.000,"4",76300,0
T-07,1993-02-01 00:00:00.000,"4",401016,0
T-07,2002-08-01 00:00:00.000,"4",0,0
T-07,2002-09-01 00:00:00.000,"4",0,0
T-07,2002-10-01 00:00:00.000,"4",0,0
T-07,2002-11-01 00:00:00.000,"4",0,0
T-07,2002-12-01 00:00:00.000,"4",0,0
T-07,2003-01-01 00:00:00.000,"4",0,0
T-07,2003-02-01 00:00:00.000,"4",0,0
T-07,2003-03-01 00:00:00.000,"4",0,0
T-07,2003-04-01 00:00:00.000,"4",0,0
T-07,2003-05-01 00:00:00.000,"4",0,0
T-07,2003-06-01 00:00:00.000,"4",0,0
T-07,2003-07-01 00:00:00.000,"4",0,0
T-07,2003-08-01 00:00:00.000,"4",0,0
T-07,2003-09-01 00:00:00.000,"4",0,0
T-07,2003-10-01 00:00:00.000,"4",0,0
T-07,2003-11-01 00:00:00.000,"4",0,0
T-07,2003-12-01 00:00:00.000,"4",0,0
T-07,2004-01-01 00:00:00.000,"4",0,0
T-07,2004-02-01 00:00:00.000,"4",0,0
T-07,2004-03-01 00:00:00.000,"4",0,0
T-07,2004-04-01 00:00:00.000,"4",0,0
T-07,2004-05-01 00:00:00.000,"4",0,0
T-07,2004-06-01 00:00:00.000,"4",0,0
T-07,2004-07-01 00:00:00.000,"4",0,0
T-07,2004-08-01 00:00:00.000,"4",0,0
T-07,2004-09-01 00:00:00.000,"4",0,0
T-07,2004-10-01 00:00:00.000,"4",0,0
T-07,2004-11-01 00:00:00.000,"4",0,0
T-07,2004-12-01 00:00:00.000,"4",0,0
T-07,2005-01-01 00:00:00.000,"4",0,0
T-07,2005-02-01 00:00:00.000,"4",0,0
T-07,2005-03-01 00:00:00.000,"4",0,0
T-07,2005-04-01 00:00:00.000,"4",0,0
T-07,2005-05-01 00:00:00.000,"4",0,0
T-07,2005-06-01 00:00:00.000,"4",0,0
T-07,2005-07-01 00:00:00.000,"4",0,0
T-07,2005-08-01 00:00:00.000,"4",0,0
T-07,2005-09-01 00:00:00.000,"4",0,0
T-07,2005-10-01 00:00:00.000,"4",0,0
T-07,2005-11-01 00:00:00.000,"4",0,0
T-07,2005-12-01 00:00:00.000,"4",0,0
T-07,2006-01-01 00:00:00.000,"4",0,0
T-07,2006-02-01 00:00:00.000,"4",0,0
T-07,2006-03-01 00:00:00.000,"4",0,0
T-07,2006-04-01 00:00:00.000,"4",0,0
T-07,2006-05-01 00:00:00.000,"4",0,0
T-07,2006-06-01 00:00:00.000,"4",0,0
T-07,2006-07-01 00:00:00.000,"4",0,0
T-07,2006-08-01 00:00:00.000,"4",0,0
T-07,2006-09-01 00:00:00.000,"4",0,0
T-07,2006-10-01 00:00:00.000,"4",0,0
T-07,2006-11-01 00:00:00.000,"4",0,0
T-07,2006-12-01 00:00:00.000,"4",0,0
T-07,2007-01-01 00:00:00.000,"4",0,0
T-07,2007-02-01 00:00:00.000,"4",0,0
T-07,2007-03-01 00:00:00.000,"4",0,0
T-07,2007-04-01 00:00:00.000,"4",0,0
T-07,2007-05-01 00:00:00.000,"4",0,0
T-07,2007-06-01 00:00:00.000,"4",0,0
T-07,2007-07-01 00:00:00.000,"4",0,0
T-07,2007-08-01 00:00:00.000,"4",0,0
T-07,2007-09-01 00:00:00.000,"4",0,0
T-07,2007-10-01 00:00:00.000,"4",0,0
T-07,2007-11-01 00:00:00.000,"4",0,0
T-07,2007-12-01 00:00:00.000,"4",0,0
T-07,2008-01-01 00:00:00.000,"4",0,0
T-07,2008-02-01 00:00:00.000,"4",0,0
T-07,2008-03-01 00:00:00.000,"4",0,0
T-07,2008-04-01 00:00:00.000,"4",0,0
T-07,2008-05-01 00:00:00.000,"4",0,0
T-07,2008-06-01 00:00:00.000,"4",0,0
T-07,2008-07-01 00:00:00.000,"4",0,0
T-07,2008-08-01 00:00:00.000,"4",0,0
T-07,2008-09-01 00:00:00.000,"4",0,0
T-07,2008-10-01 00:00:00.000,"4",0,0
T-07,2008-11-01 00:00:00.000,"4",0,0
T-07,2008-12-01 00:00:00.000,"4",0,0
T-07,2009-01-01 00:00:00.000,"4",0,0
T-07,2009-02-01 00:00:00.000,"4",0,0
T-07,2009-03-01 00:00:00.000,"4",0,0
T-07,2009-04-01 00:00:00.000,"4",0,0
T-07,2009-05-01 00:00:00.000,"4",0,0
T-07,2009-10-01 00:00:00.000,"4",0,0
T-07,2009-11-01 00:00:00.000,"4",0,0
T-07,2009-12-01 00:00:00.000,"4",0,0
T-07,2010-01-01 00:00:00.000,"4",0,0
T-07,2010-02-01 00:00:00.000,"4",0,0
T-07,2010-03-01 00:00:00.000,"4",0,0
T-07,2010-04-01 00:00:00.000,"4",0,0
T-07,2010-05-01 00:00:00.000,"4",0,0
T-07,2010-06-01 00:00:00.000,"4",0,0
T-07,2010-07-01 00:00:00.000,"4",0,0
T-07,2009-08-01 00:00:00.000,"4",0,0
T-07,2009-06-01 00:00:00.000,"4",0,0
T-07,2009-07-01 00:00:00.000,"4",0,0
T-07,2009-09-01 00:00:00.000,"4",0,0
T-07,2010-08-01 00:00:00.000,"4",0,0
T-07,2010-09-01 00:00:00.000,"4",0,0
T-07,2010-10-01 00:00:00.000,"4",0,0
T-07,2010-11-01 00:00:00.000,"4",0,0
T-07,2010-12-01 00:00:00.000,"4",0,0
T-07,2011-01-01 00:00:00.000,"4",0,0
T-07,2011-02-01 00:00:00.000,"4",0,0
T-07,2011-03-01 00:00:00.000,"4",0,0
T-07,2011-04-01 00:00:00.000,"4",0,0
T-07,2011-05-01 00:00:00.000,"4",0,0
T-07,2011-06-01 00:00:00.000,"4",0,0
T-07,2011-07-01 00:00:00.000,"4",0,0
T-07,2011-08-01 00:00:00.000,"4",0,0
T-07,2011-09-01 00:00:00.000,"4",0,0
T-07,2011-10-01 00:00:00.000,"4",0,0
T-07,2011-11-01 00:00:00.000,"4",0,0
T-07,2011-12-01 00:00:00.000,"4",0,0
T-07,2012-01-01 00:00:00.000,"4",0,0
T-07,2012-02-01 00:00:00.000,"4",0,0
